Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
83.0, ?,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States
39.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States
41.0, Private,9.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,20.0, United-States
49.0, Private,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1977.0,40.0, United-States
25.0, Private,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
48.0, Private,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2002.0,40.0, United-States
59.0, ?,12.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,8.0, United-States
44.0, State-gov,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States
36.0, Private,5.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,4650.0,0.0,56.0, United-States
40.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, Ireland
21.0, Private,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,35.0, Jamaica
41.0, Private,10.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States
24.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States
67.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States
24.0, Private,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,38.0, United-States
50.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States
48.0, Private,14.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,35.0, United-States
55.0, ?,12.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,20.0, United-States
29.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,3325.0,0.0,40.0, Ecuador
50.0, Private,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,36.0, Ireland
64.0, State-gov,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
49.0, Private,5.0, Divorced, Other-service, Not-in-family, Black, Male,0.0,0.0,37.0, United-States
20.0, Private,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,52.0, United-States
30.0, Private,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
37.0, Private,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,30.0, China
52.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
22.0, Private,10.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,25.0, United-States
77.0, ?,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,14.0, United-States
19.0, State-gov,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,15.0, United-States
52.0, Private,9.0, Divorced, Craft-repair, Other-relative, White, Male,0.0,0.0,55.0, United-States
42.0, Private,13.0, Married-spouse-absent, Tech-support, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States
35.0, Private,9.0, Separated, Exec-managerial, Not-in-family, White, Female,0.0,0.0,36.0, United-States
27.0, Private,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States
54.0, State-gov,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,38.0, United-States
37.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1628.0,40.0, United-States
37.0, Private,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,35.0, United-States
28.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,30.0, United-States
63.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
19.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,42.0, United-States
28.0, Private,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States
23.0, ?,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States
44.0, Private,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States
31.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
35.0, Private,13.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,50.0, ?
64.0, Private,9.0, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,50.0, United-States
40.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States
59.0, Local-gov,12.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States
22.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States
40.0, Private,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,44.0, United-States
35.0, Private,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico
20.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States
35.0, Local-gov,9.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States
28.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,48.0, United-States
28.0, Private,9.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States
37.0, ?,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,20.0, United-States
72.0, ?,16.0, Married-civ-spouse, ?, Husband, White, Male,0.0,2392.0,6.0, United-States
25.0, Self-emp-inc,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States
37.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States
19.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,45.0, United-States
31.0, Private,11.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,38.0, United-States
41.0, Private,9.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States
31.0, Private,6.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
44.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
20.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,47.0, United-States
57.0, Self-emp-not-inc,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States
26.0, Private,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,12.0, United-States
44.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013.0,0.0,60.0, Greece
29.0, Local-gov,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States
36.0, Private,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,40.0, United-States
40.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
21.0, Private,12.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,35.0, Jamaica
21.0, Private,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,70.0, United-States
34.0, Self-emp-not-inc,15.0, Separated, Prof-specialty, Unmarried, White, Male,0.0,0.0,48.0, United-States
24.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,15.0, United-States
28.0, Private,6.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States
35.0, Private,9.0, Separated, Transport-moving, Own-child, White, Male,0.0,0.0,50.0, United-States
35.0, Private,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
38.0, State-gov,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States
44.0, Federal-gov,9.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States
39.0, Private,13.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0.0,0.0,40.0, Poland
57.0, Local-gov,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States
19.0, Private,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States
29.0, Private,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States
23.0, Private,9.0, Never-married, Machine-op-inspct, Other-relative, Black, Male,0.0,0.0,40.0, United-States
50.0, Private,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States
51.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States
28.0, Private,11.0, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States
44.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States
29.0, Self-emp-not-inc,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
31.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States
27.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States
34.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States
50.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7688.0,0.0,50.0, Philippines
27.0, Private,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States
31.0, Private,11.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States
46.0, Private,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
39.0, Private,10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States
40.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States
28.0, Private,7.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States
18.0, Private,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States
51.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
58.0, Self-emp-inc,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States
66.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
36.0, Self-emp-not-inc,9.0, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0.0,0.0,20.0, South
38.0, Private,7.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,60.0, United-States
25.0, Private,12.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States
25.0, Private,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,22.0, United-States
90.0, Private,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States
41.0, Local-gov,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States
34.0, ?,9.0, Never-married, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States
33.0, Private,13.0, Divorced, Prof-specialty, Unmarried, White, Female,914.0,0.0,40.0, Germany
33.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
35.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,45.0, United-States
39.0, Self-emp-not-inc,9.0, Never-married, Craft-repair, Own-child, Black, Female,0.0,0.0,20.0, United-States
59.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States
19.0, Private,10.0, Never-married, Tech-support, Own-child, White, Male,0.0,1719.0,16.0, United-States
39.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,38.0, United-States
19.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States
27.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States
52.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
59.0, Self-emp-not-inc,9.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,24.0, United-States
28.0, Private,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States
37.0, Private,9.0, Divorced, Other-service, Other-relative, White, Female,0.0,0.0,50.0, Peru
50.0, ?,6.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,99.0, United-States
36.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
34.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States
23.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States
19.0, ?,7.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, United-States
33.0, Private,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,2258.0,84.0, United-States
27.0, Local-gov,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,52.0, United-States
31.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States
21.0, Private,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,36.0, United-States
31.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,54.0, United-States
59.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,48.0, United-States
19.0, Private,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States
47.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States
34.0, Private,13.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States
57.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,78.0, United-States
51.0, Local-gov,5.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States
21.0, Private,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,20.0, United-States
30.0, Self-emp-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States
46.0, Private,10.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,45.0, United-States
40.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,45.0, United-States
52.0, Private,1.0, Married-civ-spouse, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, El-Salvador
23.0, Private,13.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,50.0, Taiwan
90.0, ?,13.0, Widowed, ?, Other-relative, White, Female,991.0,0.0,10.0, United-States
25.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States
43.0, Private,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States
38.0, State-gov,10.0, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States
22.0, Private,11.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States
33.0, Local-gov,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,1055.0,0.0,40.0, United-States
34.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178.0,0.0,40.0, United-States
65.0, Private,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,20.0, United-States
50.0, Private,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,15.0, United-States
29.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,6849.0,0.0,48.0, United-States
25.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
54.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
49.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
44.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
24.0, Private,5.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States
25.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,38.0, United-States
65.0, Local-gov,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,20.0, United-States
56.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,45.0, United-States
39.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, United-States
23.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States
20.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States
24.0, Private,3.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, El-Salvador
41.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,50.0, United-States
40.0, Self-emp-inc,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States
55.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States
38.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,48.0, United-States
23.0, Private,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States
44.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
45.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,40.0, United-States
20.0, Self-emp-not-inc,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,12.0, Germany
29.0, Private,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States
43.0, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States
30.0, Private,8.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States
